,seqno,object_type,v_object_name,object_name,field_name,data_type,pk_fk,required,sample_value
678,36,View,PA_ADM2,SERVICE,UID,int,PK,Y,1
679,36,View,PA_ADM2,SERVICE,SETYPUID,int,FK,Y,234
680,36,View,PA_ADM2,SERVICE,StatusFlag,nvarchar,,Y,A
681,36,View,PA_ADM2,SERVICE,Code,nvarchar,,N,
698,38,View,PA_ADMxxx,vBDMSPatientVisit,PatientUID,bigint,FK,Y,
699,38,View,PA_ADMxxx,vBDMSPatientVisit,PatientVisitUID,bigint,FK,Y,
700,38,View,PA_ADMxxx,vBDMSPatientVisit,CareproviderCode,nvarchar,,Y,
701,38,View,PA_ADMxxx,vBDMSPatientVisit,StartDTTM,datetime,,Y,
702,38,View,PA_ADMxxx,vBDMSPatientVisit,VisitId,nvarchar,,Y,
703,38,View,PA_ADMxxx,vBDMSPatientVisit,EncounterType,nvarchar,,Y,
704,38,View,PA_ADMxxx,vBDMSPatientVisit,DischargeDate,datetime,,Y,
705,38,View,PA_ADMxxx,vBDMSPatientVisit,LocationUID,int,FK,Y,
706,38,View,PA_ADMxxx,vBDMSPatientVisit,CurrentServiceUID,int,FK,Y,
707,38,View,PA_ADMxxx,vBDMSPatientVisit,CurrentLocationUID,int,FK,Y,
717,41,View,referralDatail,BDMSReferralAgentContact,UID,int,PK,Y,
718,41,View,referralDatail,BDMSReferralAgentContact,ForeName,nvarchar,,N,
719,41,View,referralDatail,BDMSReferralAgentContact,SurName,nvarchar,,N,
720,41,View,referralDatail,BDMSReferralAgentContact,TITLEUID,int,FK,N,
728,41,View,referralDatail,AdmissionEvent,ExpectedLengthOfStay,int,,Y,0
729,41,View,referralDatail,AdmissionEvent,StatusFlag,nvarchar,,Y,D
730,41,View,referralDatail,BDMSReferralMaster,PatientUID,int,FK,N,626628
731,41,View,referralDatail,BDMSReferralMaster,PatientVisitUID,int,FK,N,638254
732,41,View,referralDatail,BDMSReferralMaster,BDMSReferralAgentContactUID,int,FK,N,0
733,41,View,referralDatail,BDMSReferralMaster,BDMSReferrerUID,int,FK,N,1534
734,41,View,referralDatail,BDMSReferralMaster,REFSNUID,int,FK,N,0
735,41,View,referralDatail,BDMSReferralMaster,ReferralNote,nvarchar,,N,
736,41,View,referralDatail,BDMSReferralMaster,ReferralDate,datetime,,N,Oct  7 2015  3:48AM
737,41,View,referralDatail,BDMSReferralMaster,ReferrerBy,nvarchar,,N,
738,41,View,referralDatail,BDMSReferralMaster,ReferrerStaff,int,,N,1611
739,41,View,referralDatail,BDMSReferralMaster,CUser,int,,Y,1611
740,41,View,referralDatail,BDMSReferralMaster,MWhen,datetime,,Y,Oct  7 2015  3:48AM
741,41,View,referralDatail,BDMSReferralMaster,StatusFlag,nvarchar,,Y,A
754,41,View,referralDatail,BDMSReferrer,UID,int,PK,Y,1
755,41,View,referralDatail,BDMSReferrer,Name,nvarchar,,Y,BANGLADESH (_________)
756,41,View,referralDatail,BDMSReferrer,REFCATUID,int,FK,N,112665
757,41,View,referralDatail,BDMSReferrer,REFNETUID,int,FK,N,112655
758,41,View,referralDatail,BDMSReferrer,REFAREA,int,,N,112658
759,42,View,SS_Group,ROLE,UID,int,PK,Y,1
760,42,View,SS_Group,ROLE,Name,nvarchar,,Y,Admin
761,42,View,SS_Group,ROLE,StatusFlag,nvarchar,,Y,A
762,43,View,SS_USER,Login,UID,int,PK,Y,1
763,43,View,SS_USER,Login,LoginName,nvarchar,,Y,admin
764,43,View,SS_USER,Login,Password,nvarchar,,Y,6ZoYxCjLONXyYIU2eJIuAw==
765,43,View,SS_USER,Login,ActiveTo,datetime,,N,
766,43,View,SS_USER,Login,CareproviderUID,int,FK,Y,1
767,43,View,SS_USER,Login,StatusFlag,nvarchar,,Y,A
768,43,View,SS_USER,CareproviderLocation,CareproviderUID,int,FK,Y,1
769,43,View,SS_USER,CareproviderLocation,LocationUID,int,FK,Y,3
770,43,View,SS_USER,Roleprofile,RoleUID,int,FK,Y,3
771,43,View,SS_USER,Roleprofile,LoginUID,int,FK,Y,1
772,43,View,SS_USER,Roleprofile,StatusFlag,nvarchar,,Y,A
775,43,View,SS_USER,Careprovider,ForeName,nvarchar,,N,
777,43,View,SS_USER,Careprovider,IsCareprovider,nvarchar,,Y,N
781,44,View,v_pGetPatientAdmisionReportPrintForm,Patient,MiddleName,nvarchar,,N,
798,44,View,v_pGetPatientAdmisionReportPrintForm,PatientVisit,BDCATUID,int,FK,N,
799,44,View,v_pGetPatientAdmisionReportPrintForm,PatientVisit,PBLCTUID,int,FK,N,1118
800,45,View,vAllBillableItemRates,BillableItemDetail,BillableItemUID,int,FK,Y,1
801,45,View,vAllBillableItemRates,BillableItemDetail,ENTYPUID,int,FK,Y,1379
802,45,View,vAllBillableItemRates,BillableItemDetail,PBLCTUID,int,FK,Y,1118
803,45,View,vAllBillableItemRates,BillableItemDetail,ItemAmount,float,,Y,340
804,45,View,vAllBillableItemRates,BillableItemDetail,StatusFlag,nvarchar,,Y,A
805,45,View,vAllBillableItemRates,BillableItemDetail,ActiveFrom,datetime,,Y,May 28 2014  9:14PM
806,45,View,vAllBillableItemRates,BillableItemDetail,ActiveTo,datetime,,N,
809,45,View,vAllBillableItemRates,BillableItem,OwnerOrganisationUID,int,FK,Y,18
813,46,View,vAllPayorAgreements,PayorAgreement,AGTYPUID,int,FK,N,
814,46,View,vAllPayorAgreements,PayorAgreement,PrimaryPBLCTUID,int,FK,N,1118
815,46,View,vAllPayorAgreements,PayorAgreement,SecondaryPBLCTUID,int,FK,N,98896
816,46,View,vAllPayorAgreements,PayorAgreement,TertiaryPBLCTUID,int,FK,N,
817,46,View,vAllPayorAgreements,AgreementDetail,UID,int,PK,Y,
818,46,View,vAllPayorAgreements,AgreementDetail,PayorAgreementUID,int,FK,Y,
819,46,View,vAllPayorAgreements,AgreementDetail,ServiceUID,int,FK,Y,
820,46,View,vAllPayorAgreements,AgreementDetail,Amount,float,,Y,
821,46,View,vAllPayorAgreements,AgreementDetail,DiscountLimit,float,,Y,
822,46,View,vAllPayorAgreements,AgreementDetail,IsExcluded,nvarchar,,Y,
823,46,View,vAllPayorAgreements,AgreementDetail,StatusFlag,nvarchar,,Y,
824,46,View,vAllPayorAgreements,AgreementDetail,IsDiscountPerc,nvarchar,,N,
825,46,View,vAllPayorAgreements,AgreementDetail,IsPackage,nvarchar,,N,
826,46,View,vAllPayorAgreements,AgreementDetail,OrderSubCategoryUID,int,FK,N,
827,46,View,vAllPayorAgreements,AgreementItem,AgreementDetailUID,int,FK,Y,
828,46,View,vAllPayorAgreements,AgreementItem,BillableItemUID,int,FK,Y,
829,46,View,vAllPayorAgreements,AgreementItem,DiscountLimit,float,,N,
830,46,View,vAllPayorAgreements,AgreementItem,Amount,float,,N,
831,46,View,vAllPayorAgreements,AgreementItem,IsExcluded,nvarchar,,N,
832,46,View,vAllPayorAgreements,AgreementItem,StatusFlag,nvarchar,,Y,
833,46,View,vAllPayorAgreements,AgreementItem,IsDiscountPerc,nvarchar,,N,
834,46,View,vAllPayorAgreements,AgreementItem,IsPackage,nvarchar,,N,
835,46,View,vAllPayorAgreements,AgreementItem,BillPackageUID,int,FK,N,
836,46,View,vAllPayorAgreements,AgreementAccountDetail,UID,int,PK,Y,
837,46,View,vAllPayorAgreements,AgreementAccountDetail,PayorAgreementUID,int,FK,Y,
838,46,View,vAllPayorAgreements,AgreementAccountDetail,ServiceUID,int,FK,Y,
839,46,View,vAllPayorAgreements,AgreementAccountDetail,Amount,float,,Y,
840,46,View,vAllPayorAgreements,AgreementAccountDetail,DiscountLimit,float,,Y,
841,46,View,vAllPayorAgreements,AgreementAccountDetail,IsExcluded,nvarchar,,Y,
842,46,View,vAllPayorAgreements,AgreementAccountDetail,StatusFlag,nvarchar,,Y,
843,46,View,vAllPayorAgreements,AgreementAccountDetail,IsDiscountPerc,nvarchar,,N,
844,46,View,vAllPayorAgreements,AgreementAccountDetail,IsPackage,nvarchar,,N,
845,46,View,vAllPayorAgreements,AgreementAccountDetail,OrderCategoryUID,int,FK,N,
853,47,View,vAllPayorAgreementsDiscount,AgreementAccountDiscount,PayorAgreementUID,int,FK,Y,1
854,47,View,vAllPayorAgreementsDiscount,AgreementAccountDiscount,ServiceUID,int,FK,Y,1
855,47,View,vAllPayorAgreementsDiscount,AgreementAccountDiscount,Discount,float,,N,0
856,47,View,vAllPayorAgreementsDiscount,AgreementAccountDiscount,IsPercentage,nvarchar,,N,N
857,47,View,vAllPayorAgreementsDiscount,AgreementAccountDiscount,StatusFlag,nvarchar,,Y,A
858,47,View,vAllPayorAgreementsDiscount,AgreementAccountDiscount,PBLCTUID,int,FK,N,1118
859,47,View,vAllPayorAgreementsDiscount,AgreementAccountDiscount,ALLDIUID,int,FK,N,67294
860,47,View,vAllPayorAgreementsDiscount,AgreementAccountDiscount,DateFrom,date,,N,4/23/2013
861,47,View,vAllPayorAgreementsDiscount,AgreementAccountDiscount,DateTo,date,,N,
862,47,View,vAllPayorAgreementsDiscount,AgreementDetailDiscount,PayorAgreementUID,int,FK,Y,8
863,47,View,vAllPayorAgreementsDiscount,AgreementDetailDiscount,ServiceUID,int,FK,Y,34
864,47,View,vAllPayorAgreementsDiscount,AgreementDetailDiscount,Discount,float,,N,50
865,47,View,vAllPayorAgreementsDiscount,AgreementDetailDiscount,IsPercentage,nvarchar,,N,Y
866,47,View,vAllPayorAgreementsDiscount,AgreementDetailDiscount,StatusFlag,nvarchar,,Y,A
867,47,View,vAllPayorAgreementsDiscount,AgreementDetailDiscount,PBLCTUID,int,FK,N,1118
868,47,View,vAllPayorAgreementsDiscount,AgreementDetailDiscount,ALLDIUID,int,FK,N,67294
869,47,View,vAllPayorAgreementsDiscount,AgreementDetailDiscount,DateFrom,date,,N,8/31/2004
870,47,View,vAllPayorAgreementsDiscount,AgreementDetailDiscount,DateTo,date,,N,
871,47,View,vAllPayorAgreementsDiscount,AgreementItemDiscount,PayorAgreementUID,int,FK,Y,3067
872,47,View,vAllPayorAgreementsDiscount,AgreementItemDiscount,BillableItemUID,bigint,FK,Y,2116
873,47,View,vAllPayorAgreementsDiscount,AgreementItemDiscount,Discount,float,,Y,10
874,47,View,vAllPayorAgreementsDiscount,AgreementItemDiscount,IsPercentage,nvarchar,,N,Y
875,47,View,vAllPayorAgreementsDiscount,AgreementItemDiscount,StatusFlag,nvarchar,,Y,A
876,47,View,vAllPayorAgreementsDiscount,AgreementItemDiscount,PBLCTUID,int,FK,N,1118
877,47,View,vAllPayorAgreementsDiscount,AgreementItemDiscount,ALLDIUID,int,FK,N,67294
878,47,View,vAllPayorAgreementsDiscount,AgreementItemDiscount,DateFrom,date,,N,4/10/2013
879,47,View,vAllPayorAgreementsDiscount,AgreementItemDiscount,DateTo,date,,N,
885,48,View,vAppointmentSummary,Patient,IsVIP,nvarchar,,Y,N
886,48,View,vAppointmentSummary,Patient,RFRTPUID,int,FK,N,
887,48,View,vAppointmentSummary,Booking,UID,int,PK,Y,0
888,48,View,vAppointmentSummary,Booking,BKSTSUID,int,FK,Y,33990
889,48,View,vAppointmentSummary,Booking,PatientUID,bigint,FK,Y,6
890,48,View,vAppointmentSummary,Booking,CareproviderUID,int,FK,N,
891,48,View,vAppointmentSummary,Booking,ServiceUID,int,FK,N,
892,48,View,vAppointmentSummary,Booking,LocationUID,int,FK,N,3
893,48,View,vAppointmentSummary,Booking,Comments,nvarchar,,N,___________ (Follow up appointment)
894,48,View,vAppointmentSummary,Booking,MWhen,datetime,,Y,Jun  7 2014 11:12PM
895,48,View,vAppointmentSummary,Booking,StatusFlag,nvarchar,,Y,A
896,48,View,vAppointmentSummary,Booking,OwnerOrganisationUID,int,FK,Y,18
897,48,View,vAppointmentSummary,Booking,AppointmentDttm,datetime,,Y,Jun  7 2014 12:00AM
898,48,View,vAppointmentSummary,Booking,BookedServiceUID,int,FK,N,5535
910,48,View,vAppointmentSummary,PatientVisit,BookingUID,int,FK,N,
915,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItemDetail,ItemAmountShare,float,,Y,0
919,49,View,vBDMS_Final_BillableITemCheckMigration,OrderCategory,UID,int,PK,Y,1
920,49,View,vBDMS_Final_BillableITemCheckMigration,OrderCategory,Name,nvarchar,,Y,Tablet
921,49,View,vBDMS_Final_BillableITemCheckMigration,BDMSIncomeSource,UID,int,PK,Y,1
922,49,View,vBDMS_Final_BillableITemCheckMigration,BDMSIncomeSource,NameInCome,nvarchar,,Y,_____
923,49,View,vBDMS_Final_BillableITemCheckMigration,vBDMSTOOLAccout,UID,int,,Y,
924,49,View,vBDMS_Final_BillableITemCheckMigration,vBDMSTOOLAccout,Description,nvarchar,,Y,
925,49,View,vBDMS_Final_BillableITemCheckMigration,vBDMSTOOLAccout,Revenue,nvarchar,,Y,
926,49,View,vBDMS_Final_BillableITemCheckMigration,vBDMSTOOLAccout,Discount,nvarchar,,Y,
927,49,View,vBDMS_Final_BillableITemCheckMigration,vBDMSTOOLAccout,Accru,nvarchar,,Y,
929,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,BillingServiceUID,int,FK,N,
937,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,CollectionCenterUID,int,FK,N,
939,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,IsEditable,nvarchar,,N,
940,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,IsPackageItem,nvarchar,,N,N
942,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,MaxPrice,float,,N,
943,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,ItemCost,float,,N,
945,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,OrderSubCategoryUID,int,FK,N,
947,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,BDMSIncomeSourceUID,int,FK,N,53
948,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,IsAllowZeroPrice,nvarchar,,N,N
949,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,IsWithoutstock,nvarchar,,N,N
950,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,NoteOther,nvarchar,,N,
954,49,View,vBDMS_Final_BillableITemCheckMigration,Service,Name,nvarchar,,N,Medical Supplies 1.1.2
956,50,View,vBDMS_Final_BillableITemCheckMigration_R2C,OrderCategory,Code,nvarchar,,Y,101
961,50,View,vBDMS_Final_BillableITemCheckMigration_R2C,vBDMSTOOLAccout,ServiceCode,nvarchar,,Y,
969,50,View,vBDMS_Final_BillableITemCheckMigration_R2C,BillableItem,CWhen,datetime,,Y,May 28 2014  9:04PM
970,50,View,vBDMS_Final_BillableITemCheckMigration_R2C,BillableItem,MWhen,datetime,,Y,Jun 30 2016  2:29PM
987,50,View,vBDMS_Final_BillableITemCheckMigration_R2C,BillableItem,BillingServiceSAPUID,int,FK,N,371
991,50,View,vBDMS_Final_BillableITemCheckMigration_R2C,ItemMaster,UID,int,PK,Y,2
992,50,View,vBDMS_Final_BillableITemCheckMigration_R2C,ItemMaster,Code,nvarchar,,N,"KK07SMED-GAUZE3X3,12"
996,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSetBillableItem,UID,int,PK,Y,2327
997,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSetBillableItem,BillableItemUID,int,FK,Y,1
998,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSetBillableItem,OrderSetUID,int,FK,Y,1
999,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSetBillableItem,StatusFlag,nvarchar,,Y,A
1000,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSetBillableItem,Quantity,float,,N,1
1001,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSetBillableItem,DoseQty,float,,N,
1002,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSetBillableItem,ProcessingNotes,nvarchar,,N,
1004,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderCategory,Description,nvarchar,,N,Tablet
1005,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderCategory,ParentUID,int,FK,N,98904
1012,51,View,vBDMS_Final_OrderSetDeatailMaster,BDMSOrderSetItemPrice,OrderSetBillableItemUID,bigint,FK,Y,1291
1013,51,View,vBDMS_Final_OrderSetDeatailMaster,BDMSOrderSetItemPrice,Amount,float,,N,11500
1014,51,View,vBDMS_Final_OrderSetDeatailMaster,BDMSOrderSetItemPrice,PBLCTUID,bigint,FK,Y,98900
1018,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSet,Description,nvarchar,,N,Change when used for LPRC (NAT)
1022,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSet,OrderSubCategoryUID,int,FK,N,34
1023,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSet,BillGroupUID,int,FK,N,
1024,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSet,BillSubGroupUID,int,FK,N,
1025,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSet,NOTAllowDiscount,nvarchar,,N,
1026,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSet,IsDeleteAllItem,nvarchar,,N,
1027,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSet,IsFixPrice,varchar,,N,
1028,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSet,PBLCTUID,int,FK,N,
1029,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSet,Duration,int,,N,
1030,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSet,NoOfDay,int,,N,
1032,51,View,vBDMS_Final_OrderSetDeatailMaster,Service,Description,nvarchar,,N,
1035,52,View,vBDMS_Final_PACKAGEDETAIL,BillPackage,TotalAmount,float,,Y,350
1036,52,View,vBDMS_Final_PACKAGEDETAIL,BillPackage,StatusFlag,nvarchar,,Y,A
1037,52,View,vBDMS_Final_PACKAGEDETAIL,BillPackage,ActiveFrom,datetime,,Y,Apr  2 2004 12:00AM
1038,52,View,vBDMS_Final_PACKAGEDETAIL,BillPackage,ActiveTo,datetime,,N,Jun 14 2014 12:00AM
1039,52,View,vBDMS_Final_PACKAGEDETAIL,BillPackage,OrderSubCategoryUID,int,FK,N,271
1040,52,View,vBDMS_Final_PACKAGEDETAIL,BillPackage,SubAccountUID,int,FK,N,0
1041,52,View,vBDMS_Final_PACKAGEDETAIL,BillPackage,Code,nvarchar,,Y,18S05020201A
1053,52,View,vBDMS_Final_PACKAGEDETAIL,BillPackageItem,UID,int,PK,Y,38546
1054,52,View,vBDMS_Final_PACKAGEDETAIL,BillPackageItem,BillPackageUID,int,FK,Y,0
1055,52,View,vBDMS_Final_PACKAGEDETAIL,BillPackageItem,Amount,float,,Y,2500
1056,52,View,vBDMS_Final_PACKAGEDETAIL,BillPackageItem,StatusFlag,nvarchar,,Y,A
1057,52,View,vBDMS_Final_PACKAGEDETAIL,BillPackageItem,BillableItemUID,int,FK,N,1
1058,52,View,vBDMS_Final_PACKAGEDETAIL,BillPackageItem,Quantity,int,,N,1
1059,52,View,vBDMS_Final_PACKAGEDETAIL,BillPackageItem,DoctorShare,float,,N,
1060,52,View,vBDMS_Final_PACKAGEDETAIL,BillPackageItem,ActiveFrom,datetime,,N,Apr  2 2004 12:00AM
1061,52,View,vBDMS_Final_PACKAGEDETAIL,BillPackageItem,ActiveTo,datetime,,N,
1065,53,View,vBDMS_Final_PACKAGEDETAIL_RoomRate,BDMSBillPackagePrice,BillPackageItemUID,bigint,FK,Y,9
1066,53,View,vBDMS_Final_PACKAGEDETAIL_RoomRate,BDMSBillPackagePrice,Amount,float,,N,2600
1067,53,View,vBDMS_Final_PACKAGEDETAIL_RoomRate,BDMSBillPackagePrice,PBLCTUID,bigint,FK,Y,98896
1126,55,View,vBDMS_InvenGoLiveCheckDiffAmountTkBc,Store,Code,nvarchar,,Y,18PBB
1127,55,View,vBDMS_InvenGoLiveCheckDiffAmountTkBc,StockGoLive,StoreUID,int,FK,Y,7
1128,55,View,vBDMS_InvenGoLiveCheckDiffAmountTkBc,StockGoLive,ItemMasterUID,int,FK,Y,9657
1129,55,View,vBDMS_InvenGoLiveCheckDiffAmountTkBc,StockGoLive,BatchID,nvarchar,,Y,BPX0000007
1130,55,View,vBDMS_InvenGoLiveCheckDiffAmountTkBc,StockGoLive,Quantity,float,,Y,0
1131,55,View,vBDMS_InvenGoLiveCheckDiffAmountTkBc,StockGoLive,IMUOMUID,int,FK,Y,80734
1132,55,View,vBDMS_InvenGoLiveCheckDiffAmountTkBc,StockGoLive,ExpiryDttm,datetime,,N,Jan  1 2099 12:00AM
1135,55,View,vBDMS_InvenGoLiveCheckDiffAmountTkBc,TkStockBalance,MaterialNo,nvarchar,,N,4.11041E+13
1136,55,View,vBDMS_InvenGoLiveCheckDiffAmountTkBc,TkStockBalance,AvgCost,float,,N,42.8795
1137,55,View,vBDMS_InvenGoLiveCheckDiffAmountTkBc,TkStockBalance,StoreLoc,nvarchar,,N,15SUP
1138,55,View,vBDMS_InvenGoLiveCheckDiffAmountTkBc,TkStockBalance,BatchNo,nvarchar,,N,GN101151
1139,55,View,vBDMS_InvenGoLiveCheckDiffAmountTkBc,TkStockBalance,ExpDate,nvarchar,,N,1/1/2099
1140,55,View,vBDMS_InvenGoLiveCheckDiffAmountTkBc,TkStockBalance,OnHandQty,float,,N,15
1141,55,View,vBDMS_InvenGoLiveCheckDiffAmountTkBc,TkStockBalance,UOM,nvarchar,,N,SET
1142,56,View,vBDMS_Order_Toloc_Store,Store,LocationUID,int,FK,N,83
1145,56,View,vBDMS_Order_Toloc_Store,LocationStore,StoreUID,int,FK,Y,1
1146,56,View,vBDMS_Order_Toloc_Store,LocationStore,LocationUID,int,FK,Y,29
1147,56,View,vBDMS_Order_Toloc_Store,LocationStore,ORDCTUID,int,FK,Y,0
1148,56,View,vBDMS_Order_Toloc_Store,LocationStore,StatusFlag,nvarchar,,Y,A
1149,56,View,vBDMS_Order_Toloc_Store,LocationStore,IdentifyingType,nvarchar,,N,
1150,56,View,vBDMS_Order_Toloc_Store,LocationStore,OrderSubcategoryUID,int,FK,N,
1158,57,View,vBDMS_OrderSetDeatailMaster,OrderSetBillableItem,OrderCatalogName,nvarchar,,N,Thermometer Cover Sheath
1159,57,View,vBDMS_OrderSetDeatailMaster,OrderSetBillableItem,StartDttm,datetime,,N,Jan 12 2005 12:00AM
1160,57,View,vBDMS_OrderSetDeatailMaster,OrderSetBillableItem,EndDttm,datetime,,N,
1186,58,View,vBDMS_Recheck_OrdertoLocation_Cat,BDMSLocationOrderCat,OrderCatUID,int,FK,Y,
1187,58,View,vBDMS_Recheck_OrdertoLocation_Cat,BDMSLocationOrderCat,RecLocUID,int,FK,Y,
1188,58,View,vBDMS_Recheck_OrdertoLocation_Cat,BDMSLocationOrderCat,StatusFlag,nvarchar,,Y,
1206,59,View,vBDMS_Report_VisitDoctor,patientvisit,UID,bigint,PK,Y,1
1208,59,View,vBDMS_Report_VisitDoctor,patientvisit,PatientUID,bigint,FK,Y,0
1210,59,View,vBDMS_Report_VisitDoctor,patientvisit,CareProviderUID,int,FK,N,
1212,59,View,vBDMS_Report_VisitDoctor,patientvisit,LocationUID,int,FK,N,
1213,59,View,vBDMS_Report_VisitDoctor,patientvisit,StartDTTM,datetime,,Y,Sep  1 2004 12:06AM
1215,59,View,vBDMS_Report_VisitDoctor,patientvisit,CWhen,datetime,,Y,Jun  7 2014 11:07PM
1216,59,View,vBDMS_Report_VisitDoctor,patientvisit,StatusFlag,nvarchar,,Y,A
1218,59,View,vBDMS_Report_VisitDoctor,ServiceLocation,StatusFlag,nvarchar,,Y,A
1219,59,View,vBDMS_Report_VisitDoctor,ServiceLocation,LocationUID,int,FK,Y,124
1220,59,View,vBDMS_Report_VisitDoctor,ServiceLocation,ServiceUID,int,FK,Y,290
1223,59,View,vBDMS_Report_VisitDoctor,Service,CareproviderUID,int,FK,N,
1238,60,View,VBDMS_Tool_PlanDetail,InsurancePlan,PolicyMasterUID,int,FK,Y,1
1245,61,View,vBDMSAdmission,PatientEmployerDetail,UID,bigint,PK,Y,18149
1246,61,View,vBDMSAdmission,PatientEmployerDetail,PatientUID,bigint,FK,Y,139
1247,61,View,vBDMSAdmission,PatientEmployerDetail,EmployeeNumber,nvarchar,,N,180534
1248,61,View,vBDMSAdmission,PatientEmployerDetail,EmployeeName,nvarchar,,N,______ ________
1249,61,View,vBDMSAdmission,PatientEmployerDetail,RLNTYUID,int,FK,N,1433
1253,61,View,vBDMSAdmission,DischargeEvent,UID,bigint,PK,Y,184
1256,61,View,vBDMSAdmission,DischargeEvent,MedicalDischargeDttm,datetime,,N,Jun 10 2014 12:24PM
1257,61,View,vBDMSAdmission,DischargeEvent,ActualDischargeDttm,datetime,,Y,Jun  8 2014  3:23AM
1258,61,View,vBDMSAdmission,DischargeEvent,RecordedBy,int,,Y,1053
1259,61,View,vBDMSAdmission,DischargeEvent,DischargeComments,nvarchar,,N,
1260,61,View,vBDMSAdmission,DischargeEvent,MDTRNUID,int,FK,Y,0
1261,61,View,vBDMSAdmission,DischargeEvent,DSGDSUID,int,FK,N,
1262,61,View,vBDMSAdmission,DischargeEvent,CUser,int,,Y,2441
1263,61,View,vBDMSAdmission,DischargeEvent,CWhen,datetime,,Y,Jun  8 2014  3:23AM
1264,61,View,vBDMSAdmission,DischargeEvent,MUser,int,,Y,2441
1265,61,View,vBDMSAdmission,DischargeEvent,MWhen,datetime,,Y,Jun  8 2014  3:23AM
1266,61,View,vBDMSAdmission,DischargeEvent,StatusFlag,nvarchar,,Y,D
1267,61,View,vBDMSAdmission,DischargeEvent,OwnerOrganisationUID,int,FK,Y,18
1268,61,View,vBDMSAdmission,DischargeEvent,DSCTYUID,int,FK,Y,1
1269,61,View,vBDMSAdmission,DischargeEvent,ServiceUID,int,FK,Y,295
1270,61,View,vBDMSAdmission,DischargeEvent,INFCTUID,int,FK,N,
1289,62,View,vBDMSAllPayorAgreements,BDMSContactAgreementAccountItem,BDMSContactAgreementAccountDetailUID,int,FK,Y,25
1290,62,View,vBDMSAllPayorAgreements,BDMSContactAgreementAccountItem,IdentifyingUID,int,FK,Y,46402
1291,62,View,vBDMSAllPayorAgreements,BDMSContactAgreementAccountItem,StatusFlag,nvarchar,,Y,A
1293,62,View,vBDMSAllPayorAgreements,PolicyMaster,AGTYPUID,int,FK,N,46101
1294,62,View,vBDMSAllPayorAgreements,BDMSContactAgreementAccount,UID,int,PK,Y,1
1295,62,View,vBDMSAllPayorAgreements,BDMSContactAgreementAccount,PolicyMasterUID,int,FK,Y,1
1296,62,View,vBDMSAllPayorAgreements,BDMSContactAgreementAccount,IdentifyingUID,int,FK,Y,27
1297,62,View,vBDMSAllPayorAgreements,BDMSContactAgreementAccount,IdentifyingType,nvarchar,,Y,BILLINGACCOUNT
1298,62,View,vBDMSAllPayorAgreements,BDMSContactAgreementAccount,StatusFlag,nvarchar,,Y,A
1301,62,View,vBDMSAllPayorAgreements,BDMSContactAgreementAccountDetail,UID,int,PK,Y,1
1302,62,View,vBDMSAllPayorAgreements,BDMSContactAgreementAccountDetail,BDMSContactAgreementAccountUID,int,FK,Y,6
1303,62,View,vBDMSAllPayorAgreements,BDMSContactAgreementAccountDetail,IdentifyingUID,int,FK,Y,69
