,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,seqno,object_type,v_object_name,object_name,field_name,data_type,pk_fk,required,sample_value
269,269,269,568,568,34,View,MedicationForOPDTreatment,OrderCatalogItem,StatusFlag,nvarchar,,Y,A
270,270,270,569,569,34,View,MedicationForOPDTreatment,OrderCatalogItem,IsExecutable,nvarchar,,N,
271,271,271,570,570,34,View,MedicationForOPDTreatment,PatientBillableItem,PatientVisitUID,bigint,FK,N,0
272,272,272,571,571,34,View,MedicationForOPDTreatment,PatientBillableItem,StatusFlag,nvarchar,,Y,A
273,273,273,575,575,34,View,MedicationForOPDTreatment,PatientOrder,OrderNumber,nvarchar,,Y,0
274,274,274,576,576,34,View,MedicationForOPDTreatment,PatientOrder,RequestedDttm,datetime,,Y,Aug  4 2008 12:15AM
275,275,275,577,577,34,View,MedicationForOPDTreatment,PatientOrder,PatientUID,bigint,FK,Y,6
276,276,276,579,579,34,View,MedicationForOPDTreatment,PatientOrder,OrderRaisedBy,int,,Y,1
277,277,277,580,580,34,View,MedicationForOPDTreatment,PatientOrder,CUser,int,,Y,1
278,278,278,581,581,34,View,MedicationForOPDTreatment,PatientOrder,StatusFlag,nvarchar,,Y,A
279,279,279,582,582,34,View,MedicationForOPDTreatment,PatientOrder,OrderLocationUID,int,FK,N,
280,280,280,583,583,34,View,MedicationForOPDTreatment,PatientOrder,OrderToLocationUID,int,FK,N,
281,281,281,584,584,34,View,MedicationForOPDTreatment,PatientOrder,IsContinuous,nvarchar,,N,N
282,282,282,585,585,34,View,MedicationForOPDTreatment,PatientOrder,PRSTYPUID,int,FK,N,46150
283,283,283,586,586,34,View,MedicationForOPDTreatment,Store,UID,int,PK,Y,1
284,284,284,587,587,34,View,MedicationForOPDTreatment,Store,Description,nvarchar,,N,Pharmacy Banbueng Clinic Store
285,285,285,590,590,34,View,MedicationForOPDTreatment,vBDMSOnWard,UID,bigint,,Y,
286,286,286,593,593,34,View,MedicationForOPDTreatment,RequestDetail,UID,bigint,PK,Y,3
287,287,287,594,594,34,View,MedicationForOPDTreatment,RequestDetail,RSSTSUID,int,FK,N,4414
288,288,288,598,598,34,View,MedicationForOPDTreatment,PatientOrderDetail,IdentifyingUID,bigint,FK,N,1
289,289,289,599,599,34,View,MedicationForOPDTreatment,PatientOrderDetail,IdentifyingType,varchar,,N,BillableEvent
290,290,290,601,601,34,View,MedicationForOPDTreatment,PatientOrderDetail,EndDttm,datetime,,N,
291,291,291,602,602,34,View,MedicationForOPDTreatment,PatientOrderDetail,ORDSTUID,int,FK,Y,4412
292,292,292,603,603,34,View,MedicationForOPDTreatment,PatientOrderDetail,ORDPRUID,int,FK,Y,169
293,293,293,605,605,34,View,MedicationForOPDTreatment,PatientOrderDetail,QNUOMUID,int,FK,N,
294,294,294,606,606,34,View,MedicationForOPDTreatment,PatientOrderDetail,FRQNCUID,int,FK,N,
295,295,295,607,607,34,View,MedicationForOPDTreatment,PatientOrderDetail,Comments,nvarchar,,N,
296,296,296,608,608,34,View,MedicationForOPDTreatment,PatientOrderDetail,UnitPrice,float,,N,100
297,297,297,609,609,34,View,MedicationForOPDTreatment,PatientOrderDetail,NetAmount,float,,N,100
298,298,298,610,610,34,View,MedicationForOPDTreatment,PatientOrderDetail,OrderSubCategoryUID,int,FK,N,87
299,299,299,611,611,34,View,MedicationForOPDTreatment,PatientOrderDetail,OrderCategoryUID,int,FK,N,
300,300,300,612,612,34,View,MedicationForOPDTreatment,PatientOrderDetail,MWhen,datetime,,Y,Jan 21 2018  7:46PM
301,301,301,613,613,34,View,MedicationForOPDTreatment,PatientOrderDetail,StatusFlag,varchar,,Y,A
302,302,302,614,614,34,View,MedicationForOPDTreatment,PatientOrderDetail,OriginalUnitPrice,float,,N,100
303,303,303,615,615,34,View,MedicationForOPDTreatment,PatientOrderDetail,BillableItemUID,int,FK,N,1
304,304,304,616,616,34,View,MedicationForOPDTreatment,PatientOrderDetail,BillPackageUID,int,FK,N,0
305,305,305,617,617,34,View,MedicationForOPDTreatment,PatientOrderDetail,AllocatedQuantity,float,,N,
306,306,306,618,618,34,View,MedicationForOPDTreatment,PatientOrderDetail,CareProviderGroupUID,int,FK,N,0
307,307,307,619,619,34,View,MedicationForOPDTreatment,PatientOrderDetail,Dosage,float,,N,
308,308,308,620,620,34,View,MedicationForOPDTreatment,PatientOrderDetail,CareproviderUID,int,FK,N,1805
309,309,309,622,622,34,View,MedicationForOPDTreatment,PatientOrderDetail,CancelledDttm,datetime,,N,Jun 11 2014  3:48PM
310,310,310,624,624,34,View,MedicationForOPDTreatment,BillableItem,Description,nvarchar,,N,Consult Checkup Department
311,311,311,625,625,34,View,MedicationForOPDTreatment,BillableItem,ItemUID,int,FK,Y,0
312,312,312,626,626,34,View,MedicationForOPDTreatment,BillableItem,BSMDDUID,int,FK,Y,4358
313,313,313,628,628,34,View,MedicationForOPDTreatment,BillableItem,IsConsShareRequired,nvarchar,,N,
314,314,314,634,634,34,View,MedicationForOPDTreatment,ReferenceValue,AlternateName,nvarchar,,N,
315,315,315,640,640,34,View,MedicationForOPDTreatment,Service,ParentServiceUID,int,FK,N,
316,316,316,644,644,35,View,PA_ADM,PatientVisitID,StatusFlag,nvarchar,,Y,A
317,317,317,657,657,35,View,PA_ADM,Service,SETYPUID,int,FK,Y,234
318,318,318,658,658,35,View,PA_ADM,Service,StatusFlag,nvarchar,,Y,A
319,319,319,678,678,36,View,PA_ADM2,SERVICE,UID,int,PK,Y,1
320,320,320,679,679,36,View,PA_ADM2,SERVICE,SETYPUID,int,FK,Y,234
321,321,321,680,680,36,View,PA_ADM2,SERVICE,StatusFlag,nvarchar,,Y,A
322,322,322,681,681,36,View,PA_ADM2,SERVICE,Code,nvarchar,,N,
323,323,323,698,698,38,View,PA_ADMxxx,vBDMSPatientVisit,PatientUID,bigint,FK,Y,
324,324,324,699,699,38,View,PA_ADMxxx,vBDMSPatientVisit,PatientVisitUID,bigint,FK,Y,
325,325,325,700,700,38,View,PA_ADMxxx,vBDMSPatientVisit,CareproviderCode,nvarchar,,Y,
326,326,326,701,701,38,View,PA_ADMxxx,vBDMSPatientVisit,StartDTTM,datetime,,Y,
327,327,327,702,702,38,View,PA_ADMxxx,vBDMSPatientVisit,VisitId,nvarchar,,Y,
328,328,328,703,703,38,View,PA_ADMxxx,vBDMSPatientVisit,EncounterType,nvarchar,,Y,
329,329,329,704,704,38,View,PA_ADMxxx,vBDMSPatientVisit,DischargeDate,datetime,,Y,
330,330,330,705,705,38,View,PA_ADMxxx,vBDMSPatientVisit,LocationUID,int,FK,Y,
331,331,331,706,706,38,View,PA_ADMxxx,vBDMSPatientVisit,CurrentServiceUID,int,FK,Y,
332,332,332,707,707,38,View,PA_ADMxxx,vBDMSPatientVisit,CurrentLocationUID,int,FK,Y,
333,333,333,717,717,41,View,referralDatail,BDMSReferralAgentContact,UID,int,PK,Y,
334,334,334,718,718,41,View,referralDatail,BDMSReferralAgentContact,ForeName,nvarchar,,N,
335,335,335,719,719,41,View,referralDatail,BDMSReferralAgentContact,SurName,nvarchar,,N,
336,336,336,720,720,41,View,referralDatail,BDMSReferralAgentContact,TITLEUID,int,FK,N,
337,337,337,728,728,41,View,referralDatail,AdmissionEvent,ExpectedLengthOfStay,int,,Y,0
338,338,338,729,729,41,View,referralDatail,AdmissionEvent,StatusFlag,nvarchar,,Y,D
339,339,339,730,730,41,View,referralDatail,BDMSReferralMaster,PatientUID,int,FK,N,626628
340,340,340,731,731,41,View,referralDatail,BDMSReferralMaster,PatientVisitUID,int,FK,N,638254
341,341,341,732,732,41,View,referralDatail,BDMSReferralMaster,BDMSReferralAgentContactUID,int,FK,N,0
342,342,342,733,733,41,View,referralDatail,BDMSReferralMaster,BDMSReferrerUID,int,FK,N,1534
343,343,343,734,734,41,View,referralDatail,BDMSReferralMaster,REFSNUID,int,FK,N,0
344,344,344,735,735,41,View,referralDatail,BDMSReferralMaster,ReferralNote,nvarchar,,N,
345,345,345,736,736,41,View,referralDatail,BDMSReferralMaster,ReferralDate,datetime,,N,Oct  7 2015  3:48AM
346,346,346,737,737,41,View,referralDatail,BDMSReferralMaster,ReferrerBy,nvarchar,,N,
347,347,347,738,738,41,View,referralDatail,BDMSReferralMaster,ReferrerStaff,int,,N,1611
348,348,348,739,739,41,View,referralDatail,BDMSReferralMaster,CUser,int,,Y,1611
349,349,349,740,740,41,View,referralDatail,BDMSReferralMaster,MWhen,datetime,,Y,Oct  7 2015  3:48AM
350,350,350,741,741,41,View,referralDatail,BDMSReferralMaster,StatusFlag,nvarchar,,Y,A
351,351,351,754,754,41,View,referralDatail,BDMSReferrer,UID,int,PK,Y,1
352,352,352,755,755,41,View,referralDatail,BDMSReferrer,Name,nvarchar,,Y,BANGLADESH (_________)
353,353,353,756,756,41,View,referralDatail,BDMSReferrer,REFCATUID,int,FK,N,112665
354,354,354,757,757,41,View,referralDatail,BDMSReferrer,REFNETUID,int,FK,N,112655
355,355,355,758,758,41,View,referralDatail,BDMSReferrer,REFAREA,int,,N,112658
356,356,356,759,759,42,View,SS_Group,ROLE,UID,int,PK,Y,1
357,357,357,760,760,42,View,SS_Group,ROLE,Name,nvarchar,,Y,Admin
358,358,358,761,761,42,View,SS_Group,ROLE,StatusFlag,nvarchar,,Y,A
359,359,359,762,762,43,View,SS_USER,Login,UID,int,PK,Y,1
360,360,360,763,763,43,View,SS_USER,Login,LoginName,nvarchar,,Y,admin
361,361,361,764,764,43,View,SS_USER,Login,Password,nvarchar,,Y,6ZoYxCjLONXyYIU2eJIuAw==
362,362,362,765,765,43,View,SS_USER,Login,ActiveTo,datetime,,N,
363,363,363,766,766,43,View,SS_USER,Login,CareproviderUID,int,FK,Y,1
364,364,364,767,767,43,View,SS_USER,Login,StatusFlag,nvarchar,,Y,A
365,365,365,768,768,43,View,SS_USER,CareproviderLocation,CareproviderUID,int,FK,Y,1
366,366,366,769,769,43,View,SS_USER,CareproviderLocation,LocationUID,int,FK,Y,3
367,367,367,770,770,43,View,SS_USER,Roleprofile,RoleUID,int,FK,Y,3
368,368,368,771,771,43,View,SS_USER,Roleprofile,LoginUID,int,FK,Y,1
369,369,369,772,772,43,View,SS_USER,Roleprofile,StatusFlag,nvarchar,,Y,A
370,370,370,775,775,43,View,SS_USER,Careprovider,ForeName,nvarchar,,N,
371,371,371,777,777,43,View,SS_USER,Careprovider,IsCareprovider,nvarchar,,Y,N
372,372,372,781,781,44,View,v_pGetPatientAdmisionReportPrintForm,Patient,MiddleName,nvarchar,,N,
373,373,373,798,798,44,View,v_pGetPatientAdmisionReportPrintForm,PatientVisit,BDCATUID,int,FK,N,
374,374,374,799,799,44,View,v_pGetPatientAdmisionReportPrintForm,PatientVisit,PBLCTUID,int,FK,N,1118
375,375,375,800,800,45,View,vAllBillableItemRates,BillableItemDetail,BillableItemUID,int,FK,Y,1
376,376,376,801,801,45,View,vAllBillableItemRates,BillableItemDetail,ENTYPUID,int,FK,Y,1379
377,377,377,802,802,45,View,vAllBillableItemRates,BillableItemDetail,PBLCTUID,int,FK,Y,1118
378,378,378,803,803,45,View,vAllBillableItemRates,BillableItemDetail,ItemAmount,float,,Y,340
379,379,379,804,804,45,View,vAllBillableItemRates,BillableItemDetail,StatusFlag,nvarchar,,Y,A
380,380,380,805,805,45,View,vAllBillableItemRates,BillableItemDetail,ActiveFrom,datetime,,Y,May 28 2014  9:14PM
381,381,381,806,806,45,View,vAllBillableItemRates,BillableItemDetail,ActiveTo,datetime,,N,
382,382,382,809,809,45,View,vAllBillableItemRates,BillableItem,OwnerOrganisationUID,int,FK,Y,18
383,383,383,813,813,46,View,vAllPayorAgreements,PayorAgreement,AGTYPUID,int,FK,N,
384,384,384,814,814,46,View,vAllPayorAgreements,PayorAgreement,PrimaryPBLCTUID,int,FK,N,1118
385,385,385,815,815,46,View,vAllPayorAgreements,PayorAgreement,SecondaryPBLCTUID,int,FK,N,98896
386,386,386,816,816,46,View,vAllPayorAgreements,PayorAgreement,TertiaryPBLCTUID,int,FK,N,
387,387,387,817,817,46,View,vAllPayorAgreements,AgreementDetail,UID,int,PK,Y,
388,388,388,818,818,46,View,vAllPayorAgreements,AgreementDetail,PayorAgreementUID,int,FK,Y,
389,389,389,819,819,46,View,vAllPayorAgreements,AgreementDetail,ServiceUID,int,FK,Y,
390,390,390,820,820,46,View,vAllPayorAgreements,AgreementDetail,Amount,float,,Y,
391,391,391,821,821,46,View,vAllPayorAgreements,AgreementDetail,DiscountLimit,float,,Y,
392,392,392,822,822,46,View,vAllPayorAgreements,AgreementDetail,IsExcluded,nvarchar,,Y,
393,393,393,823,823,46,View,vAllPayorAgreements,AgreementDetail,StatusFlag,nvarchar,,Y,
394,394,394,824,824,46,View,vAllPayorAgreements,AgreementDetail,IsDiscountPerc,nvarchar,,N,
395,395,395,825,825,46,View,vAllPayorAgreements,AgreementDetail,IsPackage,nvarchar,,N,
396,396,396,826,826,46,View,vAllPayorAgreements,AgreementDetail,OrderSubCategoryUID,int,FK,N,
397,397,397,827,827,46,View,vAllPayorAgreements,AgreementItem,AgreementDetailUID,int,FK,Y,
398,398,398,828,828,46,View,vAllPayorAgreements,AgreementItem,BillableItemUID,int,FK,Y,
399,399,399,829,829,46,View,vAllPayorAgreements,AgreementItem,DiscountLimit,float,,N,
400,400,400,830,830,46,View,vAllPayorAgreements,AgreementItem,Amount,float,,N,
401,401,401,831,831,46,View,vAllPayorAgreements,AgreementItem,IsExcluded,nvarchar,,N,
402,402,402,832,832,46,View,vAllPayorAgreements,AgreementItem,StatusFlag,nvarchar,,Y,
403,403,403,833,833,46,View,vAllPayorAgreements,AgreementItem,IsDiscountPerc,nvarchar,,N,
404,404,404,834,834,46,View,vAllPayorAgreements,AgreementItem,IsPackage,nvarchar,,N,
405,405,405,835,835,46,View,vAllPayorAgreements,AgreementItem,BillPackageUID,int,FK,N,
406,406,406,836,836,46,View,vAllPayorAgreements,AgreementAccountDetail,UID,int,PK,Y,
407,407,407,837,837,46,View,vAllPayorAgreements,AgreementAccountDetail,PayorAgreementUID,int,FK,Y,
408,408,408,838,838,46,View,vAllPayorAgreements,AgreementAccountDetail,ServiceUID,int,FK,Y,
409,409,409,839,839,46,View,vAllPayorAgreements,AgreementAccountDetail,Amount,float,,Y,
410,410,410,840,840,46,View,vAllPayorAgreements,AgreementAccountDetail,DiscountLimit,float,,Y,
411,411,411,841,841,46,View,vAllPayorAgreements,AgreementAccountDetail,IsExcluded,nvarchar,,Y,
412,412,412,842,842,46,View,vAllPayorAgreements,AgreementAccountDetail,StatusFlag,nvarchar,,Y,
413,413,413,843,843,46,View,vAllPayorAgreements,AgreementAccountDetail,IsDiscountPerc,nvarchar,,N,
414,414,414,844,844,46,View,vAllPayorAgreements,AgreementAccountDetail,IsPackage,nvarchar,,N,
415,415,415,845,845,46,View,vAllPayorAgreements,AgreementAccountDetail,OrderCategoryUID,int,FK,N,
416,416,416,853,853,47,View,vAllPayorAgreementsDiscount,AgreementAccountDiscount,PayorAgreementUID,int,FK,Y,1
417,417,417,854,854,47,View,vAllPayorAgreementsDiscount,AgreementAccountDiscount,ServiceUID,int,FK,Y,1
418,418,418,855,855,47,View,vAllPayorAgreementsDiscount,AgreementAccountDiscount,Discount,float,,N,0
419,419,419,856,856,47,View,vAllPayorAgreementsDiscount,AgreementAccountDiscount,IsPercentage,nvarchar,,N,N
420,420,420,857,857,47,View,vAllPayorAgreementsDiscount,AgreementAccountDiscount,StatusFlag,nvarchar,,Y,A
421,421,421,858,858,47,View,vAllPayorAgreementsDiscount,AgreementAccountDiscount,PBLCTUID,int,FK,N,1118
422,422,422,859,859,47,View,vAllPayorAgreementsDiscount,AgreementAccountDiscount,ALLDIUID,int,FK,N,67294
423,423,423,860,860,47,View,vAllPayorAgreementsDiscount,AgreementAccountDiscount,DateFrom,date,,N,4/23/2013
424,424,424,861,861,47,View,vAllPayorAgreementsDiscount,AgreementAccountDiscount,DateTo,date,,N,
425,425,425,862,862,47,View,vAllPayorAgreementsDiscount,AgreementDetailDiscount,PayorAgreementUID,int,FK,Y,8
426,426,426,863,863,47,View,vAllPayorAgreementsDiscount,AgreementDetailDiscount,ServiceUID,int,FK,Y,34
427,427,427,864,864,47,View,vAllPayorAgreementsDiscount,AgreementDetailDiscount,Discount,float,,N,50
428,428,428,865,865,47,View,vAllPayorAgreementsDiscount,AgreementDetailDiscount,IsPercentage,nvarchar,,N,Y
429,429,429,866,866,47,View,vAllPayorAgreementsDiscount,AgreementDetailDiscount,StatusFlag,nvarchar,,Y,A
430,430,430,867,867,47,View,vAllPayorAgreementsDiscount,AgreementDetailDiscount,PBLCTUID,int,FK,N,1118
431,431,431,868,868,47,View,vAllPayorAgreementsDiscount,AgreementDetailDiscount,ALLDIUID,int,FK,N,67294
432,432,432,869,869,47,View,vAllPayorAgreementsDiscount,AgreementDetailDiscount,DateFrom,date,,N,8/31/2004
433,433,433,870,870,47,View,vAllPayorAgreementsDiscount,AgreementDetailDiscount,DateTo,date,,N,
434,434,434,871,871,47,View,vAllPayorAgreementsDiscount,AgreementItemDiscount,PayorAgreementUID,int,FK,Y,3067
435,435,435,872,872,47,View,vAllPayorAgreementsDiscount,AgreementItemDiscount,BillableItemUID,bigint,FK,Y,2116
436,436,436,873,873,47,View,vAllPayorAgreementsDiscount,AgreementItemDiscount,Discount,float,,Y,10
437,437,437,874,874,47,View,vAllPayorAgreementsDiscount,AgreementItemDiscount,IsPercentage,nvarchar,,N,Y
438,438,438,875,875,47,View,vAllPayorAgreementsDiscount,AgreementItemDiscount,StatusFlag,nvarchar,,Y,A
439,439,439,876,876,47,View,vAllPayorAgreementsDiscount,AgreementItemDiscount,PBLCTUID,int,FK,N,1118
440,440,440,877,877,47,View,vAllPayorAgreementsDiscount,AgreementItemDiscount,ALLDIUID,int,FK,N,67294
441,441,441,878,878,47,View,vAllPayorAgreementsDiscount,AgreementItemDiscount,DateFrom,date,,N,4/10/2013
442,442,442,879,879,47,View,vAllPayorAgreementsDiscount,AgreementItemDiscount,DateTo,date,,N,
443,443,443,885,885,48,View,vAppointmentSummary,Patient,IsVIP,nvarchar,,Y,N
444,444,444,886,886,48,View,vAppointmentSummary,Patient,RFRTPUID,int,FK,N,
445,445,445,887,887,48,View,vAppointmentSummary,Booking,UID,int,PK,Y,0
446,446,446,888,888,48,View,vAppointmentSummary,Booking,BKSTSUID,int,FK,Y,33990
447,447,447,889,889,48,View,vAppointmentSummary,Booking,PatientUID,bigint,FK,Y,6
448,448,448,890,890,48,View,vAppointmentSummary,Booking,CareproviderUID,int,FK,N,
449,449,449,891,891,48,View,vAppointmentSummary,Booking,ServiceUID,int,FK,N,
450,450,450,892,892,48,View,vAppointmentSummary,Booking,LocationUID,int,FK,N,3
451,451,451,893,893,48,View,vAppointmentSummary,Booking,Comments,nvarchar,,N,___________ (Follow up appointment)
452,452,452,894,894,48,View,vAppointmentSummary,Booking,MWhen,datetime,,Y,Jun  7 2014 11:12PM
453,453,453,895,895,48,View,vAppointmentSummary,Booking,StatusFlag,nvarchar,,Y,A
454,454,454,896,896,48,View,vAppointmentSummary,Booking,OwnerOrganisationUID,int,FK,Y,18
455,455,455,897,897,48,View,vAppointmentSummary,Booking,AppointmentDttm,datetime,,Y,Jun  7 2014 12:00AM
456,456,456,898,898,48,View,vAppointmentSummary,Booking,BookedServiceUID,int,FK,N,5535
457,457,457,910,910,48,View,vAppointmentSummary,PatientVisit,BookingUID,int,FK,N,
458,458,458,915,915,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItemDetail,ItemAmountShare,float,,Y,0
459,459,459,919,919,49,View,vBDMS_Final_BillableITemCheckMigration,OrderCategory,UID,int,PK,Y,1
460,460,460,920,920,49,View,vBDMS_Final_BillableITemCheckMigration,OrderCategory,Name,nvarchar,,Y,Tablet
461,461,461,921,921,49,View,vBDMS_Final_BillableITemCheckMigration,BDMSIncomeSource,UID,int,PK,Y,1
462,462,462,922,922,49,View,vBDMS_Final_BillableITemCheckMigration,BDMSIncomeSource,NameInCome,nvarchar,,Y,_____
463,463,463,923,923,49,View,vBDMS_Final_BillableITemCheckMigration,vBDMSTOOLAccout,UID,int,,Y,
464,464,464,924,924,49,View,vBDMS_Final_BillableITemCheckMigration,vBDMSTOOLAccout,Description,nvarchar,,Y,
465,465,465,925,925,49,View,vBDMS_Final_BillableITemCheckMigration,vBDMSTOOLAccout,Revenue,nvarchar,,Y,
466,466,466,926,926,49,View,vBDMS_Final_BillableITemCheckMigration,vBDMSTOOLAccout,Discount,nvarchar,,Y,
467,467,467,927,927,49,View,vBDMS_Final_BillableITemCheckMigration,vBDMSTOOLAccout,Accru,nvarchar,,Y,
468,468,468,929,929,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,BillingServiceUID,int,FK,N,
469,469,469,937,937,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,CollectionCenterUID,int,FK,N,
470,470,470,939,939,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,IsEditable,nvarchar,,N,
471,471,471,940,940,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,IsPackageItem,nvarchar,,N,N
472,472,472,942,942,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,MaxPrice,float,,N,
473,473,473,943,943,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,ItemCost,float,,N,
474,474,474,945,945,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,OrderSubCategoryUID,int,FK,N,
475,475,475,947,947,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,BDMSIncomeSourceUID,int,FK,N,53
476,476,476,948,948,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,IsAllowZeroPrice,nvarchar,,N,N
477,477,477,949,949,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,IsWithoutstock,nvarchar,,N,N
478,478,478,950,950,49,View,vBDMS_Final_BillableITemCheckMigration,BillableItem,NoteOther,nvarchar,,N,
479,479,479,954,954,49,View,vBDMS_Final_BillableITemCheckMigration,Service,Name,nvarchar,,N,Medical Supplies 1.1.2
480,480,480,956,956,50,View,vBDMS_Final_BillableITemCheckMigration_R2C,OrderCategory,Code,nvarchar,,Y,101
481,481,481,961,961,50,View,vBDMS_Final_BillableITemCheckMigration_R2C,vBDMSTOOLAccout,ServiceCode,nvarchar,,Y,
482,482,482,969,969,50,View,vBDMS_Final_BillableITemCheckMigration_R2C,BillableItem,CWhen,datetime,,Y,May 28 2014  9:04PM
483,483,483,970,970,50,View,vBDMS_Final_BillableITemCheckMigration_R2C,BillableItem,MWhen,datetime,,Y,Jun 30 2016  2:29PM
484,484,484,987,987,50,View,vBDMS_Final_BillableITemCheckMigration_R2C,BillableItem,BillingServiceSAPUID,int,FK,N,371
485,485,485,991,991,50,View,vBDMS_Final_BillableITemCheckMigration_R2C,ItemMaster,UID,int,PK,Y,2
486,486,486,992,992,50,View,vBDMS_Final_BillableITemCheckMigration_R2C,ItemMaster,Code,nvarchar,,N,"KK07SMED-GAUZE3X3,12"
487,487,487,996,996,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSetBillableItem,UID,int,PK,Y,2327
488,488,488,997,997,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSetBillableItem,BillableItemUID,int,FK,Y,1
489,489,489,998,998,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSetBillableItem,OrderSetUID,int,FK,Y,1
490,490,490,999,999,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSetBillableItem,StatusFlag,nvarchar,,Y,A
491,491,491,1000,1000,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSetBillableItem,Quantity,float,,N,1
492,492,492,1001,1001,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSetBillableItem,DoseQty,float,,N,
493,493,493,1002,1002,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSetBillableItem,ProcessingNotes,nvarchar,,N,
494,494,494,1004,1004,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderCategory,Description,nvarchar,,N,Tablet
495,495,495,1005,1005,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderCategory,ParentUID,int,FK,N,98904
496,496,496,1012,1012,51,View,vBDMS_Final_OrderSetDeatailMaster,BDMSOrderSetItemPrice,OrderSetBillableItemUID,bigint,FK,Y,1291
497,497,497,1013,1013,51,View,vBDMS_Final_OrderSetDeatailMaster,BDMSOrderSetItemPrice,Amount,float,,N,11500
498,498,498,1014,1014,51,View,vBDMS_Final_OrderSetDeatailMaster,BDMSOrderSetItemPrice,PBLCTUID,bigint,FK,Y,98900
499,499,499,1018,1018,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSet,Description,nvarchar,,N,Change when used for LPRC (NAT)
500,500,500,1022,1022,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSet,OrderSubCategoryUID,int,FK,N,34
501,501,501,1023,1023,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSet,BillGroupUID,int,FK,N,
502,502,502,1024,1024,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSet,BillSubGroupUID,int,FK,N,
503,503,503,1025,1025,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSet,NOTAllowDiscount,nvarchar,,N,
504,504,504,1026,1026,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSet,IsDeleteAllItem,nvarchar,,N,
505,505,505,1027,1027,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSet,IsFixPrice,varchar,,N,
506,506,506,1028,1028,51,View,vBDMS_Final_OrderSetDeatailMaster,OrderSet,PBLCTUID,int,FK,N,
